TF_Name,HomerID,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day,Motif,width,IC,max_score,NCcutoffScore,ICperNT
ERG,ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer,T176129_2.00,F180_2.00,TS12_2.00,M02734_2.00,MS32_2.00,ENSG00000157554,Homo_sapiens,D,Ets,Ets,1,0.717430628,ERG_dimer,SELEX,Jolma2010,SELEX,Jolma,2010,20378718,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02734_2.00,10,9.418,11.577,7.322,0.94
ERG,EWS:ERG-fusion(ETS)/CADO_ES1-EWS:ERG-ChIP-Seq(SRA014231)/Homer,T176129_2.00,F180_2.00,TS12_2.00,M02734_2.00,MS32_2.00,ENSG00000157554,Homo_sapiens,D,Ets,Ets,1,0.717430628,ERG_dimer,SELEX,Jolma2010,SELEX,Jolma,2010,20378718,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02734_2.00,10,9.418,11.577,7.322,0.94
ELF3,ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)/Homer,T176132_2.00,F180_2.00,TS12_2.00,M04786_2.00,MS62_2.00,ENSG00000163435,Homo_sapiens,D,Ets,Ets,1,0.717430628,ELF3_eDBD_HT-SELEX_4,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04786_2.00,12,9.559,12.053,7.59,0.8
ETV4,ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer,T176135_2.00,F180_2.00,TS12_2.00,M04795_2.00,MS62_2.00,ENSG00000175832,Homo_sapiens,D,Ets,Ets,1,0.717430628,ETV4_eDBD_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04795_2.00,11,7.375,10.909,5.427,0.67
SPIB,SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)/Homer,T176138_2.00,F180_2.00,TS12_2.00,M02678_2.00,MS31_2.00,ENSG00000269404,Homo_sapiens,D,Ets,Ets,1,0.717430628,MA0081.1,SELEX,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02678_2.00,7,6.089,7.812,4.072,0.87
Etv2,Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer,T176530_2.00,F180_2.00,TS12_2.00,M09067_2.00,MS27_2.00,ENSMUSG00000006311,Mus_musculus,D,Ets,Ets,1,0.717430628,ETV2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09067_2.00,16,9.809,14.593,7.73,0.61
Elk1,Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer,T176534_2.00,F180_2.00,TS12_2.00,M09070_2.00,MS27_2.00,ENSMUSG00000009406,Mus_musculus,D,Ets,Ets,1,0.717430628,ELK1_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09070_2.00,11,8.313,11.899,6.276,0.76
Fli1,Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer,T176537_2.00,F180_2.00,TS12_2.00,M09539_2.00,MS28_2.00,ENSMUSG00000016087,Mus_musculus,D,Ets,Ets,1,0.717430628,CD8-FLI_GSE20898,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09539_2.00,10,4.021,7.663,1.919,0.4
Elk4,Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)/Homer,T176541_2.00,F180_2.00,TS12_2.00,M09075_2.00,MS27_2.00,ENSMUSG00000026436,Mus_musculus,D,Ets,Ets,1,0.717430628,ELK4_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09075_2.00,13,7.137,11.619,4.947,0.55
Elf4,Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)/Homer,T176544_2.00,F180_2.00,TS12_2.00,M01492_2.00,MS60_2.00,ENSMUSG00000031103,Mus_musculus,D,Ets,Ets,1,0.717430628,Elf4,PBM,Wei10,PBM,Wei,2010,20517297,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M01492_2.00,10,3.65,7.535,1.579,0.36
Ets1,Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer,T176545_2.00,F180_2.00,TS12_2.00,M09078_2.00,MS27_2.00,ENSMUSG00000032035,Mus_musculus,D,Ets,Ets,1,0.717430628,ETS1_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09078_2.00,14,8.321,13.182,6.168,0.59
FOXF1,Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer,T185763_2.00,F196_2.00,TS12_2.00,M10530_2.00,MS59_2.00,ENSG00000103241,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,V$HFH8_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M10530_2.00,13,9.197,12.348,7.416,0.71
FOXM1,FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)/Homer,T185765_2.00,F196_2.00,TS12_2.00,M09085_2.00,MS27_2.00,ENSG00000111206,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXM1_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09085_2.00,12,6.64,11.303,4.428,0.55
FOXP1,FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)/Homer,T185766_2.00,F196_2.00,TS12_2.00,M09541_2.00,MS28_2.00,ENSG00000114861,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,H9-FOXP1_GSE31006,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09541_2.00,12,9.185,10.82,7.446,0.77
FOXA2,"Fox:Ebox(Forkhead,bHLH)/Panc1-Foxa2-ChIP-Seq(GSE47459)/Homer",T185768_2.00,F196_2.00,TS12_2.00,M04815_2.00,MS62_2.00,ENSG00000125798,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXA2_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04815_2.00,20,9.604,15.388,7.273,0.48
FOXA1,FOXA1(Forkhead)/MCF7-FOXA1-ChIP-Seq(GSE26831)/Homer,T185770_2.00,F196_2.00,TS12_2.00,M08199_2.00,MS42_2.00,ENSG00000129514,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,Mv69,ChIP-seq,modENCODE,ChIP-seq,Contrino,2012,22080565,16-Mar,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08199_2.00,13,8.811,12.392,6.719,0.68
FOXA1,FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer,T185770_2.00,F196_2.00,TS12_2.00,M08199_2.00,MS42_2.00,ENSG00000129514,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,Mv69,ChIP-seq,modENCODE,ChIP-seq,Contrino,2012,22080565,16-Mar,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08199_2.00,13,8.811,12.392,6.719,0.68
FOXA1,"FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer",T185770_2.00,F196_2.00,TS12_2.00,M09090_2.00,MS27_2.00,ENSG00000129514,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXA1_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09090_2.00,12,8.496,12.008,6.507,0.71
FOXA1,"NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer",T185770_2.00,F196_2.00,TS12_2.00,M04817_2.00,MS62_2.00,ENSG00000129514,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXA1_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04817_2.00,12,7.81,11.204,5.742,0.65
FOXK2,FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)/Homer,T185775_2.00,F196_2.00,TS12_2.00,M08118_2.00,MS31_2.00,ENSG00000141568,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,MA1103.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08118_2.00,11,7.078,10.29,4.83,0.64
FOXO1,"PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer",T185776_2.00,F196_2.00,TS12_2.00,M03022_2.00,MS33_2.00,ENSG00000150907,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXO1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03022_2.00,8,7.126,9.432,5.131,0.89
FOXH1,Foxh1(Forkhead)/hESC-FOXH1-ChIP-Seq(GSE29422)/Homer,T185777_2.00,F196_2.00,TS12_2.00,M08119_2.00,MS31_2.00,ENSG00000160973,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,MA0479.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08119_2.00,11,9.199,11.242,7.339,0.84
FOXK1,FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)/Homer,T185779_2.00,F196_2.00,TS12_2.00,M04825_2.00,MS62_2.00,ENSG00000164916,Homo_sapiens,D,Forkhead,Forkhead,1,0.663506654,FOXK1_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04825_2.00,11,5.359,9.702,3.214,0.49
Foxa2,Foxa2(Forkhead)/Liver-Foxa2-ChIP-Seq(GSE25694)/Homer,T186353_2.00,F196_2.00,TS12_2.00,M09104_2.00,MS27_2.00,ENSMUSG00000037025,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXA2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09104_2.00,13,8.301,11.902,6.237,0.64
Foxa3,Foxa3(Forkhead)/Liver-Foxa3-ChIP-Seq(GSE77670)/Homer,T186358_2.00,F196_2.00,TS12_2.00,M09106_2.00,MS27_2.00,ENSMUSG00000040891,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXA3_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09106_2.00,13,8.33,12.821,6.136,0.64
Foxo1,Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)/Homer,T186362_2.00,F196_2.00,TS12_2.00,M09108_2.00,MS27_2.00,ENSMUSG00000044167,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXO1_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09108_2.00,10,6.584,9.618,4.472,0.66
Foxo3,Foxo3(Forkhead)/U2OS-Foxo3-ChIP-Seq(E-MTAB-2701)/Homer,T186367_2.00,F196_2.00,TS12_2.00,M09110_2.00,MS27_2.00,ENSMUSG00000048756,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXO3_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09110_2.00,10,7.852,10.486,5.801,0.79
Foxl2,FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer,T186369_2.00,F196_2.00,TS12_2.00,M09112_2.00,MS27_2.00,ENSMUSG00000050397,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXL2_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09112_2.00,11,7.962,11.739,5.894,0.72
Foxd3,FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)/Homer,T186377_2.00,F196_2.00,TS12_2.00,M09114_2.00,MS27_2.00,ENSMUSG00000067261,Mus_musculus,D,Forkhead,Forkhead,1,0.663506654,FOXD3_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09114_2.00,15,5.331,11.183,3.041,0.36
GATA3,"GATA(Zf),IR3/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",T192724_2.00,F201_2.00,TS12_2.00,M04863_2.00,MS62_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,GATA3_FL_HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04863_2.00,12,10.921,14.142,8.865,0.91
GATA3,"GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer",T192724_2.00,F201_2.00,TS12_2.00,M07965_2.00,MS18_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,T-47D_GATA3_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07965_2.00,15,10.116,13.872,8.031,0.67
GATA3,GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer,T192724_2.00,F201_2.00,TS12_2.00,M07965_2.00,MS18_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,T-47D_GATA3_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07965_2.00,15,10.116,13.872,8.031,0.67
GATA3,"GATA(Zf),IR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",T192724_2.00,F201_2.00,TS12_2.00,M04863_2.00,MS62_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,GATA3_FL_HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04863_2.00,12,10.921,14.142,8.865,0.91
GATA3,"GATA3(Zf),DR8/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",T192724_2.00,F201_2.00,TS12_2.00,M07965_2.00,MS18_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,T-47D_GATA3_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07965_2.00,15,10.116,13.872,8.031,0.67
GATA3,"GATA3(Zf),DR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",T192724_2.00,F201_2.00,TS12_2.00,M07965_2.00,MS18_2.00,ENSG00000107485,Homo_sapiens,D,GATA,GATA,1,0.801904441,T-47D_GATA3_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07965_2.00,15,10.116,13.872,8.031,0.67
Gata6,Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer,T192871_2.00,F201_2.00,TS12_2.00,M00165_2.00,MS02_2.00,ENSMUSG00000005836,Mus_musculus,D,GATA,GATA,1,0.801904441,Gata6_3769,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00165_2.00,8,5.166,7.181,3.248,0.65
Gata2,Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer,T192872_2.00,F201_2.00,TS12_2.00,M09121_2.00,MS27_2.00,ENSMUSG00000015053,Mus_musculus,D,GATA,GATA,1,0.801904441,GATA2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09121_2.00,11,6.642,10.193,4.523,0.6
Gata4,Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)/Homer,T192875_2.00,F201_2.00,TS12_2.00,M09556_2.00,MS28_2.00,ENSMUSG00000021944,Mus_musculus,D,GATA,GATA,1,0.801904441,Heart-Gata4_GSE35151,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09556_2.00,10,7.176,9.277,5.144,0.72
Gata1,Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)/Homer,T192876_2.00,F201_2.00,TS12_2.00,M08127_2.00,MS31_2.00,ENSMUSG00000031162,Mus_musculus,D,GATA,GATA,1,0.801904441,MA0035.3,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08127_2.00,11,9.099,11.727,7.302,0.83
GRHL2,GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer,T199005_2.00,F215_2.00,TS12_2.00,M09125_2.00,MS27_2.00,ENSG00000083307,Homo_sapiens,D,Grainyhead,CP2,1,0.7,GRHL2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09125_2.00,12,7.415,11.363,5.337,0.62
Tcfcp2l1,Tcfcp2l1(CP2)/mES-Tcfcp2l1-ChIP-Seq(GSE11431)/Homer,T199110_2.00,F215_2.00,TS12_2.00,M08029_2.00,MS26_2.00,ENSMUSG00000026380,Mus_musculus,D,Grainyhead,CP2,1,0.7,SRP000217_Tcfc2pI1,ChIP-seq,hmCHIP,ChIP-seq,Chen,2011,21450710,11-Nov,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08029_2.00,21,9.084,16.318,6.811,0.43
CRX,CRX(Homeobox)/Retina-Crx-ChIP-Seq(GSE20012)/Homer,T209782_2.00,F223_2.00,TS12_2.00,M09132_2.00,MS27_2.00,ENSG00000105392,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,CRX_HUMAN.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09132_2.00,13,7.173,12.16,5.013,0.55
DLX5,DLX5(Homeobox)/BasalGanglia-Dlx5-ChIP-seq(GSE124936)/Homer,T209785_2.00,F223_2.00,TS12_2.00,M03095_2.00,MS33_2.00,ENSG00000105880,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,DLX5_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03095_2.00,8,4.867,7.248,2.696,0.61
HOXA1,HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)/Homer,T209786_2.00,F223_2.00,TS12_2.00,M04959_2.00,MS62_2.00,ENSG00000105991,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,HOXA1_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04959_2.00,8,5.626,7.897,4.005,0.7
HOXA2,HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer,T209787_2.00,F223_2.00,TS12_2.00,M04966_2.00,MS62_2.00,ENSG00000105996,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,HOXA2_FL_Methyl-HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M04966_2.00,8,7.159,8.769,5.292,0.89
DLX2,DLX2(Homeobox)/BasalGanglia-Dlx2-ChIP-seq(GSE124936)/Homer,T209810_2.00,F223_2.00,TS12_2.00,M05027_2.00,MS62_2.00,ENSG00000115844,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,DLX2_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05027_2.00,8,7.432,8.43,6.708,0.93
CDX4,CDX4(Homeobox)/ZebrafishEmbryos-Cdx4.Myc-ChIP-Seq(GSE48254)/Homer,T209838_2.00,F223_2.00,TS12_2.00,M05129_2.00,MS62_2.00,ENSG00000131264,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,CDX4_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05129_2.00,11,9.564,12.101,7.856,0.87
GSC,GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)/Homer,T209841_2.00,F223_2.00,TS12_2.00,M05134_2.00,MS62_2.00,ENSG00000133937,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,GSC_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05134_2.00,8,6.371,8.543,4.506,0.8
LHX9,LHX9(Homeobox)/Hct116-LHX9.V5-ChIP-Seq(GSE116822)/Homer,T209855_2.00,F223_2.00,TS12_2.00,M03164_2.00,MS33_2.00,ENSG00000143355,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,LHX9_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03164_2.00,13,11.104,15.202,8.902,0.85
DLX1,DLX1(Homeobox)/BasalGanglia-Dlx1-ChIP-seq(GSE124936)/Homer,T209857_2.00,F223_2.00,TS12_2.00,M03166_2.00,MS33_2.00,ENSG00000144355,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,DLX1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03166_2.00,10,4.913,8.136,2.8,0.49
HOXB13,HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)/Homer,T209866_2.00,F223_2.00,TS12_2.00,M02092_2.00,MS64_2.00,ENSG00000159184,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,pTH5808,PBM,Zoo_01,PBM,Weirauch,2014,25215497,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02092_2.00,10,2.896,6.588,0.861,0.29
HOXD12,Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)/Homer,T209896_2.00,F223_2.00,TS12_2.00,M05279_2.00,MS62_2.00,ENSG00000170178,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,HOXD12_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05279_2.00,10,7.382,9.948,5.35,0.74
PBX1,PBX1(Homeobox)/MCF7-PBX1-ChIP-Seq(GSE28007)/Homer,T209930_2.00,F223_2.00,TS12_2.00,M05365_2.00,MS62_2.00,ENSG00000185630,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,PBX1_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05365_2.00,10,6.777,10.245,4.787,0.68
PBX2,PBX2(Homeobox)/K562-PBX2-ChIP-Seq(Encode)/Homer,T209941_2.00,F223_2.00,TS12_2.00,M09165_2.00,MS27_2.00,ENSG00000204304,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,PBX2_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09165_2.00,15,7.875,13.63,5.748,0.53
DUX4,DUX4(Homeobox)/Myoblasts-DUX4.V5-ChIP-Seq(GSE75791)/Homer,T209956_2.00,F223_2.00,TS12_2.00,M09167_2.00,MS27_2.00,ENSG00000260596,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,DUX4_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09167_2.00,11,11.343,13.397,9.417,1.03
DUX4,DUX(Homeobox)/C2C12-Dux-ChIP-Seq(GSE87279)/Homer,T209956_2.00,F223_2.00,TS12_2.00,M08135_2.00,MS31_2.00,ENSG00000260596,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,MA0468.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08135_2.00,11,10.038,12.318,8.28,0.91
